1.500000000000000000e+00
1.531359548129631376e+00
1.562719096259262974e+00
1.594078644388894350e+00
1.625438192518525726e+00
1.656797740648157324e+00
1.688157288777788700e+00
1.719516836907420076e+00
1.750876385037051675e+00
1.782235933166683051e+00
1.813595481296314649e+00
1.844955029425946025e+00
1.876314577555577401e+00
1.907674125685208999e+00
1.939033673814840375e+00
1.970393221944471751e+00
2.001752770074103349e+00
2.033112318203734503e+00
2.064471866333366101e+00
2.095831414462997699e+00
2.127190962592629297e+00
2.158550510722260452e+00
2.189910058851892050e+00
2.221269606981523204e+00
2.252629155111154802e+00
2.283988703240786400e+00
2.315348251370417998e+00
2.346707799500049152e+00
2.378067347629680750e+00
2.409426895759311904e+00
2.440786443888943502e+00
2.472145992018575100e+00
2.503505540148206698e+00
2.534865088277837852e+00
2.566224636407469450e+00
2.597584184537100604e+00
2.628943732666732203e+00
2.660303280796363801e+00
2.691662828925995399e+00
2.723022377055626553e+00
